"","word","freq","prob"
"if you want","if you want",116,0.000332366795411046
"when i was","when i was",115,0.000329501564416123
"at the same","at the same",114,0.0003266363334212
"have to be","have to be",114,0.0003266363334212
"to get the","to get the",114,0.0003266363334212
"to make it","to make it",114,0.0003266363334212
"at the time","at the time",113,0.000323771102426278
"the same time","the same time",113,0.000323771102426278
"would be a","would be a",111,0.000318040640436432
"i am a","i am a",110,0.000315175409441509
"to be in","to be in",109,0.000312310178446586
"one of those","one of those",108,0.000309444947451664
"would love to","would love to",108,0.000309444947451664
"a little bit","a little bit",107,0.000306579716456741
"all the time","all the time",107,0.000306579716456741
"go to the","go to the",107,0.000306579716456741
"it was the","it was the",107,0.000306579716456741
"as long as","as long as",105,0.000300849254466895
"i am not","i am not",105,0.000300849254466895
"to make the","to make the",105,0.000300849254466895
"rest of the","rest of the",104,0.000297984023471972
"i wish i","i wish i",103,0.00029511879247705
"if you dont","if you dont",103,0.00029511879247705
"there was a","there was a",103,0.00029511879247705
"would have been","would have been",103,0.00029511879247705
"i dont have","i dont have",102,0.000292253561482127
"in the middle","in the middle",102,0.000292253561482127
"more than a","more than a",102,0.000292253561482127
"to take a","to take a",101,0.000289388330487204
"will be a","will be a",101,0.000289388330487204
"in the past","in the past",100,0.000286523099492281
"a long time","a long time",99,0.000283657868497358
"let me know","let me know",99,0.000283657868497358
"we have a","we have a",99,0.000283657868497358
"and i am","and i am",98,0.000280792637502435
"not going to","not going to",97,0.000277927406507513
"what do you","what do you",97,0.000277927406507513
"and it was","and it was",96,0.00027506217551259
"i cant wait","i cant wait",96,0.00027506217551259
"i was in","i was in",96,0.00027506217551259
"in the us","in the us",95,0.000272196944517667
"do you think","do you think",94,0.000269331713522744
"it is the","it is the",94,0.000269331713522744
"i love the","i love the",93,0.000266466482527821
"of the best","of the best",93,0.000266466482527821
"we have to","we have to",93,0.000266466482527821
"for the rt","for the rt",92,0.000263601251532899
"is not a","is not a",91,0.000260736020537976
"was one of","was one of",90,0.000257870789543053
"on the other","on the other",89,0.00025500555854813
"the number of","the number of",89,0.00025500555854813
"were going to","were going to",89,0.00025500555854813
"you so much","you so much",89,0.00025500555854813
"a bunch of","a bunch of",88,0.000252140327553207
"because of the","because of the",88,0.000252140327553207
"in the morning","in the morning",88,0.000252140327553207
"i hope you","i hope you",87,0.000249275096558285
"there will be","there will be",87,0.000249275096558285
"when it comes","when it comes",87,0.000249275096558285
"in the same","in the same",86,0.000246409865563362
"need to be","need to be",86,0.000246409865563362
"a series of","a series of",85,0.000243544634568439
"i am so","i am so",85,0.000243544634568439
"i think its","i think its",85,0.000243544634568439
"that would be","that would be",85,0.000243544634568439
"want to see","want to see",85,0.000243544634568439
"but it is","but it is",84,0.000240679403573516
"for me to","for me to",84,0.000240679403573516
"in my life","in my life",84,0.000240679403573516
"a part of","a part of",83,0.000237814172578593
"and i have","and i have",83,0.000237814172578593
"as soon as","as soon as",83,0.000237814172578593
"for a while","for a while",83,0.000237814172578593
"i would have","i would have",83,0.000237814172578593
"it comes to","it comes to",83,0.000237814172578593
"it is not","it is not",83,0.000237814172578593
"of the world","of the world",83,0.000237814172578593
"part of a","part of a",83,0.000237814172578593
"the middle of","the middle of",83,0.000237814172578593
"to find a","to find a",83,0.000237814172578593
"check it out","check it out",82,0.00023494894158367
"that i have","that i have",82,0.00023494894158367
"back in the","back in the",81,0.000232083710588748
"i was a","i was a",81,0.000232083710588748
"in the end","in the end",81,0.000232083710588748
"wait to see","wait to see",81,0.000232083710588748
"will have to","will have to",81,0.000232083710588748
"and i was","and i was",80,0.000229218479593825
"has been a","has been a",80,0.000229218479593825
"i have no","i have no",80,0.000229218479593825
"of the season","of the season",80,0.000229218479593825
"thanks for following","thanks for following",80,0.000229218479593825
"to make sure","to make sure",80,0.000229218479593825
"a pair of","a pair of",79,0.000226353248598902
"at a time","at a time",79,0.000226353248598902
"percent of the","percent of the",79,0.000226353248598902
"side of the","side of the",79,0.000226353248598902
"that it was","that it was",79,0.000226353248598902
"the top of","the top of",79,0.000226353248598902
"top of the","top of the",79,0.000226353248598902
"up in the","up in the",79,0.000226353248598902
"a chance to","a chance to",78,0.000223488017603979
"its going to","its going to",78,0.000223488017603979
"how do you","how do you",77,0.000220622786609056
"is the best","is the best",77,0.000220622786609056
"the university of","the university of",77,0.000220622786609056
"there was no","there was no",77,0.000220622786609056
"to get to","to get to",77,0.000220622786609056
"we had a","we had a",77,0.000220622786609056
"a number of","a number of",76,0.000217757555614134
"be sure to","be sure to",76,0.000217757555614134
"do you have","do you have",76,0.000217757555614134
"happy mothers day","happy mothers day",76,0.000217757555614134
"was in the","was in the",76,0.000217757555614134
"but it was","but it was",75,0.000214892324619211
"have a good","have a good",75,0.000214892324619211
"in the second","in the second",75,0.000214892324619211
"said in a","said in a",75,0.000214892324619211
"the new york","the new york",75,0.000214892324619211
"as part of","as part of",74,0.000212027093624288
"cant wait for","cant wait for",74,0.000212027093624288
"had a great","had a great",74,0.000212027093624288
"i think the","i think the",74,0.000212027093624288
"in the last","in the last",74,0.000212027093624288
"this is not","this is not",74,0.000212027093624288
"to do it","to do it",74,0.000212027093624288
"to try to","to try to",74,0.000212027093624288
"what are you","what are you",74,0.000212027093624288
"i know i","i know i",73,0.000209161862629365
"in new york","in new york",73,0.000209161862629365
"looking for a","looking for a",73,0.000209161862629365
"a great day","a great day",72,0.000206296631634442
"be in the","be in the",72,0.000206296631634442
"but i think","but i think",72,0.000206296631634442
"for a few","for a few",72,0.000206296631634442
"need to get","need to get",72,0.000206296631634442
"that i was","that i was",72,0.000206296631634442
"up to the","up to the",72,0.000206296631634442
"we want to","we want to",72,0.000206296631634442
"at this point","at this point",71,0.00020343140063952
"dont know what","dont know what",71,0.00020343140063952
"how are you","how are you",71,0.00020343140063952
"look at the","look at the",71,0.00020343140063952
"look forward to","look forward to",71,0.00020343140063952
"needs to be","needs to be",71,0.00020343140063952
"on top of","on top of",71,0.00020343140063952
"seems to be","seems to be",71,0.00020343140063952
"that i am","that i am",71,0.00020343140063952
"trying to get","trying to get",71,0.00020343140063952
"you dont have","you dont have",71,0.00020343140063952
"a group of","a group of",70,0.000200566169644597
"a way to","a way to",70,0.000200566169644597
"dont have to","dont have to",70,0.000200566169644597
"i would be","i would be",70,0.000200566169644597
"so i can","so i can",70,0.000200566169644597
"that he was","that he was",70,0.000200566169644597
"the beginning of","the beginning of",70,0.000200566169644597
"would have to","would have to",70,0.000200566169644597
"and in the","and in the",69,0.000197700938649674
"he was a","he was a",69,0.000197700938649674
"i know that","i know that",69,0.000197700938649674
"im not sure","im not sure",69,0.000197700938649674
"in love with","in love with",69,0.000197700938649674
"it has been","it has been",69,0.000197700938649674
"it to the","it to the",69,0.000197700938649674
"of my life","of my life",69,0.000197700938649674
"so much for","so much for",69,0.000197700938649674
"what to do","what to do",69,0.000197700938649674
"a few days","a few days",68,0.000194835707654751
"get out of","get out of",68,0.000194835707654751
"i miss you","i miss you",68,0.000194835707654751
"it in the","it in the",68,0.000194835707654751
"thank you so","thank you so",68,0.000194835707654751
"that it is","that it is",68,0.000194835707654751
"all the way","all the way",67,0.000191970476659828
"and of course","and of course",67,0.000191970476659828
"be a good","be a good",67,0.000191970476659828
"i do not","i do not",67,0.000191970476659828
"is in the","is in the",67,0.000191970476659828
"to be able","to be able",67,0.000191970476659828
"was able to","was able to",67,0.000191970476659828
"i decided to","i decided to",66,0.000189105245664906
"i would like","i would like",66,0.000189105245664906
"id like to","id like to",66,0.000189105245664906
"if you can","if you can",66,0.000189105245664906
"no matter how","no matter how",66,0.000189105245664906
"will not be","will not be",66,0.000189105245664906
"a few weeks","a few weeks",65,0.000186240014669983
"as a result","as a result",65,0.000186240014669983
"but i dont","but i dont",65,0.000186240014669983
"for the next","for the next",65,0.000186240014669983
"going to have","going to have",65,0.000186240014669983
"have to do","have to do",65,0.000186240014669983
"i think it","i think it",65,0.000186240014669983
"is the most","is the most",65,0.000186240014669983
"on the way","on the way",65,0.000186240014669983
"to be an","to be an",65,0.000186240014669983
"to say that","to say that",65,0.000186240014669983
"you for the","you for the",65,0.000186240014669983
"by the way","by the way",64,0.00018337478367506
"have to go","have to go",64,0.00018337478367506
"is on the","is on the",64,0.00018337478367506
"its time to","its time to",64,0.00018337478367506
"member of the","member of the",64,0.00018337478367506
"of the first","of the first",64,0.00018337478367506
"the bottom of","the bottom of",64,0.00018337478367506
"the way to","the way to",64,0.00018337478367506
"wish i could","wish i could",64,0.00018337478367506
"all over the","all over the",63,0.000180509552680137
"director of the","director of the",63,0.000180509552680137
"going to get","going to get",63,0.000180509552680137
"has to be","has to be",63,0.000180509552680137
"have been a","have been a",63,0.000180509552680137
"i got a","i got a",63,0.000180509552680137
"i would love","i would love",63,0.000180509552680137
"its been a","its been a",63,0.000180509552680137
"members of the","members of the",63,0.000180509552680137
"of my favorite","of my favorite",63,0.000180509552680137
"said he was","said he was",63,0.000180509552680137
"thanks so much","thanks so much",63,0.000180509552680137
"to do so","to do so",63,0.000180509552680137
"a great time","a great time",62,0.000177644321685214
"away from the","away from the",62,0.000177644321685214
"i was going","i was going",62,0.000177644321685214
"in the future","in the future",62,0.000177644321685214
"in the house","in the house",62,0.000177644321685214
"is expected to","is expected to",62,0.000177644321685214
"the idea of","the idea of",62,0.000177644321685214
"and i will","and i will",61,0.000174779090690291
"and it is","and it is",61,0.000174779090690291
"front of the","front of the",61,0.000174779090690291
"going to do","going to do",61,0.000174779090690291
"i love it","i love it",61,0.000174779090690291
"i need a","i need a",61,0.000174779090690291
"i used to","i used to",61,0.000174779090690291
"one of them","one of them",61,0.000174779090690291
"said it was","said it was",61,0.000174779090690291
"that is the","that is the",61,0.000174779090690291
"that was a","that was a",61,0.000174779090690291
"to do a","to do a",61,0.000174779090690291
"to find out","to find out",61,0.000174779090690291
"to see what","to see what",61,0.000174779090690291
"to talk to","to talk to",61,0.000174779090690291
"you can see","you can see",61,0.000174779090690291
"and i think","and i think",60,0.000171913859695369
"and if you","and if you",60,0.000171913859695369
"he said he","he said he",60,0.000171913859695369
"i thought i","i thought i",60,0.000171913859695369
"i thought it","i thought it",60,0.000171913859695369
"in addition to","in addition to",60,0.000171913859695369
"is that the","is that the",60,0.000171913859695369
"is the only","is the only",60,0.000171913859695369
"went to the","went to the",60,0.000171913859695369
"in the next","in the next",59,0.000169048628700446
"on the floor","on the floor",59,0.000169048628700446
"out of my","out of my",59,0.000169048628700446
"over the past","over the past",59,0.000169048628700446
"supposed to be","supposed to be",59,0.000169048628700446
"the back of","the back of",59,0.000169048628700446
"thought it was","thought it was",59,0.000169048628700446
"to all the","to all the",59,0.000169048628700446
"to work with","to work with",59,0.000169048628700446
"would be the","would be the",59,0.000169048628700446
"going to the","going to the",58,0.000166183397705523
"in a statement","in a statement",58,0.000166183397705523
"in terms of","in terms of",58,0.000166183397705523
"the people who","the people who",58,0.000166183397705523
"the right to","the right to",58,0.000166183397705523
"to get back","to get back",58,0.000166183397705523
"to take the","to take the",58,0.000166183397705523
"want to do","want to do",58,0.000166183397705523
"a lot more","a lot more",57,0.0001633181667106
"a piece of","a piece of",57,0.0001633181667106
"for all the","for all the",57,0.0001633181667106
"the only thing","the only thing",57,0.0001633181667106
"to figure out","to figure out",57,0.0001633181667106
"to talk about","to talk about",57,0.0001633181667106
"and a half","and a half",56,0.000160452935715677
"and i dont","and i dont",56,0.000160452935715677
"i did not","i did not",56,0.000160452935715677
"in the air","in the air",56,0.000160452935715677
"in the country","in the country",56,0.000160452935715677
"is a great","is a great",56,0.000160452935715677
"know how to","know how to",56,0.000160452935715677
"of the time","of the time",56,0.000160452935715677
"the kind of","the kind of",56,0.000160452935715677
"the same thing","the same thing",56,0.000160452935715677
"the time to","the time to",56,0.000160452935715677
"you are a","you are a",56,0.000160452935715677
"just want to","just want to",55,0.000157587704720755
"the next day","the next day",55,0.000157587704720755
"we will be","we will be",55,0.000157587704720755
"a little more","a little more",54,0.000154722473725832
"i dont care","i dont care",54,0.000154722473725832
"i went to","i went to",54,0.000154722473725832
"take care of","take care of",54,0.000154722473725832
"the name of","the name of",54,0.000154722473725832
"to create a","to create a",54,0.000154722473725832
"to listen to","to listen to",54,0.000154722473725832
"want to know","want to know",54,0.000154722473725832
"what kind of","what kind of",54,0.000154722473725832
"will be the","will be the",54,0.000154722473725832
"a few years","a few years",53,0.000151857242730909
"a member of","a member of",53,0.000151857242730909
"a variety of","a variety of",53,0.000151857242730909
"at least one","at least one",53,0.000151857242730909
"but i have","but i have",53,0.000151857242730909
"but if you","but if you",53,0.000151857242730909
"by the time","by the time",53,0.000151857242730909
"didnt want to","didnt want to",53,0.000151857242730909
"do you know","do you know",53,0.000151857242730909
"go back to","go back to",53,0.000151857242730909
"had to be","had to be",53,0.000151857242730909
"just a few","just a few",53,0.000151857242730909
"many of the","many of the",53,0.000151857242730909
"no matter what","no matter what",53,0.000151857242730909
"of all the","of all the",53,0.000151857242730909
"to me that","to me that",53,0.000151857242730909
"up with the","up with the",53,0.000151857242730909
"want to go","want to go",53,0.000151857242730909
"bit of a","bit of a",52,0.000148992011735986
"i love that","i love that",52,0.000148992011735986
"it could be","it could be",52,0.000148992011735986
"to deal with","to deal with",52,0.000148992011735986
"according to a","according to a",51,0.000146126780741063
"and then i","and then i",51,0.000146126780741063
"and this is","and this is",51,0.000146126780741063
"i dont like","i dont like",51,0.000146126780741063
"i like to","i like to",51,0.000146126780741063
"i love my","i love my",51,0.000146126780741063
"i think that","i think that",51,0.000146126780741063
"in the city","in the city",51,0.000146126780741063
"love to see","love to see",51,0.000146126780741063
"please follow me","please follow me",51,0.000146126780741063
"see you there","see you there",51,0.000146126780741063
"to do the","to do the",51,0.000146126780741063
"to keep the","to keep the",51,0.000146126780741063
"when he was","when he was",51,0.000146126780741063
"you know that","you know that",51,0.000146126780741063
"a good day","a good day",50,0.000143261549746141
"a matter of","a matter of",50,0.000143261549746141
"and i had","and i had",50,0.000143261549746141
"hope to see","hope to see",50,0.000143261549746141
"is not the","is not the",50,0.000143261549746141
"it can be","it can be",50,0.000143261549746141
"its hard to","its hard to",50,0.000143261549746141
"let us know","let us know",50,0.000143261549746141
"on my way","on my way",50,0.000143261549746141
"over the years","over the years",50,0.000143261549746141
"that i would","that i would",50,0.000143261549746141
"the only one","the only one",50,0.000143261549746141
"there are a","there are a",50,0.000143261549746141
"to pick up","to pick up",50,0.000143261549746141
"was the first","was the first",50,0.000143261549746141
"you can do","you can do",50,0.000143261549746141
"any of the","any of the",49,0.000140396318751218
"as far as","as far as",49,0.000140396318751218
"come up with","come up with",49,0.000140396318751218
"feel free to","feel free to",49,0.000140396318751218
"he said the","he said the",49,0.000140396318751218
"i can get","i can get",49,0.000140396318751218
"in a row","in a row",49,0.000140396318751218
"much of the","much of the",49,0.000140396318751218
"out in the","out in the",49,0.000140396318751218
"out to be","out to be",49,0.000140396318751218
"president of the","president of the",49,0.000140396318751218
"that i dont","that i dont",49,0.000140396318751218
"that they are","that they are",49,0.000140396318751218
"the city of","the city of",49,0.000140396318751218
"the start of","the start of",49,0.000140396318751218
"there are no","there are no",49,0.000140396318751218
"to go back","to go back",49,0.000140396318751218
"a few minutes","a few minutes",48,0.000137531087756295
"a result of","a result of",48,0.000137531087756295
"a sense of","a sense of",48,0.000137531087756295
"check out the","check out the",48,0.000137531087756295
"i didnt know","i didnt know",48,0.000137531087756295
"it was just","it was just",48,0.000137531087756295
"may not be","may not be",48,0.000137531087756295
"more than million","more than million",48,0.000137531087756295
"of the house","of the house",48,0.000137531087756295
"that i can","that i can",48,0.000137531087756295
"that we have","that we have",48,0.000137531087756295
"the ability to","the ability to",48,0.000137531087756295
"the opportunity to","the opportunity to",48,0.000137531087756295
"the time i","the time i",48,0.000137531087756295
"to do that","to do that",48,0.000137531087756295
"to see if","to see if",48,0.000137531087756295
"for the last","for the last",47,0.000134665856761372
"happy birthday to","happy birthday to",47,0.000134665856761372
"he is a","he is a",47,0.000134665856761372
"i get to","i get to",47,0.000134665856761372
"in the way","in the way",47,0.000134665856761372
"it should be","it should be",47,0.000134665856761372
"middle of the","middle of the",47,0.000134665856761372
"of the game","of the game",47,0.000134665856761372
"people who are","people who are",47,0.000134665856761372
"that is a","that is a",47,0.000134665856761372
"that we are","that we are",47,0.000134665856761372
"the same way","the same way",47,0.000134665856761372
"to look at","to look at",47,0.000134665856761372
"a picture of","a picture of",46,0.000131800625766449
"and i love","and i love",46,0.000131800625766449
"been able to","been able to",46,0.000131800625766449
"bottom of the","bottom of the",46,0.000131800625766449
"do you want","do you want",46,0.000131800625766449
"for all of","for all of",46,0.000131800625766449
"have a lot","have a lot",46,0.000131800625766449
"have no idea","have no idea",46,0.000131800625766449
"i just want","i just want",46,0.000131800625766449
"in the united","in the united",46,0.000131800625766449
"on the road","on the road",46,0.000131800625766449
"out on the","out on the",46,0.000131800625766449
"so much fun","so much fun",46,0.000131800625766449
"that there are","that there are",46,0.000131800625766449
"the amount of","the amount of",46,0.000131800625766449
"the best of","the best of",46,0.000131800625766449
"to do something","to do something",46,0.000131800625766449
"to get some","to get some",46,0.000131800625766449
"up with a","up with a",46,0.000131800625766449
"we are going","we are going",46,0.000131800625766449
"wish i had","wish i had",46,0.000131800625766449
"you dont know","you dont know",46,0.000131800625766449
"you know what","you know what",46,0.000131800625766449
"a good time","a good time",45,0.000128935394771526
"a year ago","a year ago",45,0.000128935394771526
"all of us","all of us",45,0.000128935394771526
"and i are","and i are",45,0.000128935394771526
"are trying to","are trying to",45,0.000128935394771526
"at the moment","at the moment",45,0.000128935394771526
"based on the","based on the",45,0.000128935394771526
"being able to","being able to",45,0.000128935394771526
"half of the","half of the",45,0.000128935394771526
"he did not","he did not",45,0.000128935394771526
"he wants to","he wants to",45,0.000128935394771526
"i guess i","i guess i",45,0.000128935394771526
"i like the","i like the",45,0.000128935394771526
"if you cant","if you cant",45,0.000128935394771526
"it was not","it was not",45,0.000128935394771526
"make sure you","make sure you",45,0.000128935394771526
"of the night","of the night",45,0.000128935394771526
"thank you to","thank you to",45,0.000128935394771526
"that i had","that i had",45,0.000128935394771526
"that there is","that there is",45,0.000128935394771526
"that this is","that this is",45,0.000128935394771526
"the last time","the last time",45,0.000128935394771526
"the other day","the other day",45,0.000128935394771526
"the power of","the power of",45,0.000128935394771526
"the size of","the size of",45,0.000128935394771526
"this is my","this is my",45,0.000128935394771526
"to get out","to get out",45,0.000128935394771526
"up for the","up for the",45,0.000128935394771526
"and i know","and i know",44,0.000126070163776604
"as it was","as it was",44,0.000126070163776604
"at the top","at the top",44,0.000126070163776604
"did you know","did you know",44,0.000126070163776604
"have to say","have to say",44,0.000126070163776604
"i didnt have","i didnt have",44,0.000126070163776604
"i get a","i get a",44,0.000126070163776604
"if you need","if you need",44,0.000126070163776604
"is trying to","is trying to",44,0.000126070163776604
"just have to","just have to",44,0.000126070163776604
"of course i","of course i",44,0.000126070163776604
"over and over","over and over",44,0.000126070163776604
"that can be","that can be",44,0.000126070163776604
"the most important","the most important",44,0.000126070163776604
"to do this","to do this",44,0.000126070163776604
"two of the","two of the",44,0.000126070163776604
"what is the","what is the",44,0.000126070163776604
"when you have","when you have",44,0.000126070163776604
"will be on","will be on",44,0.000126070163776604
"you can get","you can get",44,0.000126070163776604
"and you can","and you can",43,0.000123204932781681
"but in the","but in the",43,0.000123204932781681
"could be a","could be a",43,0.000123204932781681
"for more than","for more than",43,0.000123204932781681
"happy new year","happy new year",43,0.000123204932781681
"he wanted to","he wanted to",43,0.000123204932781681
"i am going","i am going",43,0.000123204932781681
"i think we","i think we",43,0.000123204932781681
"if i had","if i had",43,0.000123204932781681
"in a few","in a few",43,0.000123204932781681
"is a very","is a very",43,0.000123204932781681
"is the first","is the first",43,0.000123204932781681
"it looks like","it looks like",43,0.000123204932781681
"it on the","it on the",43,0.000123204932781681
"of the city","of the city",43,0.000123204932781681
"of the new","of the new",43,0.000123204932781681
"of the week","of the week",43,0.000123204932781681
"on the same","on the same",43,0.000123204932781681
"one of his","one of his",43,0.000123204932781681
"the department of","the department of",43,0.000123204932781681
"the white house","the white house",43,0.000123204932781681
"they need to","they need to",43,0.000123204932781681
"used to be","used to be",43,0.000123204932781681
"wait for the","wait for the",43,0.000123204932781681
"way to the","way to the",43,0.000123204932781681
"we have the","we have the",43,0.000123204932781681
"what it is","what it is",43,0.000123204932781681
"with all the","with all the",43,0.000123204932781681
"you are not","you are not",43,0.000123204932781681
"and all the","and all the",42,0.000120339701786758
"at the university","at the university",42,0.000120339701786758
"by the end","by the end",42,0.000120339701786758
"dont have a","dont have a",42,0.000120339701786758
"feel like i","feel like i",42,0.000120339701786758
"for the past","for the past",42,0.000120339701786758
"go to sleep","go to sleep",42,0.000120339701786758
"i wonder if","i wonder if",42,0.000120339701786758
"is a good","is a good",42,0.000120339701786758
"it was an","it was an",42,0.000120339701786758
"that you are","that you are",42,0.000120339701786758
"the one who","the one who",42,0.000120339701786758
"the other hand","the other hand",42,0.000120339701786758
"the other side","the other side",42,0.000120339701786758
"they want to","they want to",42,0.000120339701786758
"to do is","to do is",42,0.000120339701786758
"to have to","to have to",42,0.000120339701786758
"was a good","was a good",42,0.000120339701786758
"a good thing","a good thing",41,0.000117474470791835
"a man who","a man who",41,0.000117474470791835
"and that the","and that the",41,0.000117474470791835
"are in the","are in the",41,0.000117474470791835
"back to work","back to work",41,0.000117474470791835
"but i was","but i was",41,0.000117474470791835
"down to the","down to the",41,0.000117474470791835
"due to the","due to the",41,0.000117474470791835
"for the day","for the day",41,0.000117474470791835
"for the rest","for the rest",41,0.000117474470791835
"have to get","have to get",41,0.000117474470791835
"i had no","i had no",41,0.000117474470791835
"if you like","if you like",41,0.000117474470791835
"in my head","in my head",41,0.000117474470791835
"in st louis","in st louis",41,0.000117474470791835
"in the early","in the early",41,0.000117474470791835
"in the process","in the process",41,0.000117474470791835
"its not a","its not a",41,0.000117474470791835
"of the things","of the things",41,0.000117474470791835
"out how to","out how to",41,0.000117474470791835
"that will be","that will be",41,0.000117474470791835
"the second half","the second half",41,0.000117474470791835
"the use of","the use of",41,0.000117474470791835
"the way i","the way i",41,0.000117474470791835
"they have a","they have a",41,0.000117474470791835
"this is what","this is what",41,0.000117474470791835
"this will be","this will be",41,0.000117474470791835
"to be on","to be on",41,0.000117474470791835
"to get my","to get my",41,0.000117474470791835
"to me and","to me and",41,0.000117474470791835
"to pay for","to pay for",41,0.000117474470791835
"to see how","to see how",41,0.000117474470791835
"youre going to","youre going to",41,0.000117474470791835
"and his wife","and his wife",40,0.000114609239796912
"be on the","be on the",40,0.000114609239796912
"can be a","can be a",40,0.000114609239796912
"come to the","come to the",40,0.000114609239796912
"dont forget to","dont forget to",40,0.000114609239796912
"dont know how","dont know how",40,0.000114609239796912
"every time i","every time i",40,0.000114609239796912
"get back to","get back to",40,0.000114609239796912
"i can do","i can do",40,0.000114609239796912
"i know its","i know its",40,0.000114609239796912
"id love to","id love to",40,0.000114609239796912
"in a while","in a while",40,0.000114609239796912
"is also a","is also a",40,0.000114609239796912
"it was so","it was so",40,0.000114609239796912
"it would have","it would have",40,0.000114609239796912
"looks like a","looks like a",40,0.000114609239796912
"me and my","me and my",40,0.000114609239796912
"need to do","need to do",40,0.000114609239796912
"of the people","of the people",40,0.000114609239796912
"over the last","over the last",40,0.000114609239796912
"ready for the","ready for the",40,0.000114609239796912
"rt if you","rt if you",40,0.000114609239796912
"seem to be","seem to be",40,0.000114609239796912
"so proud of","so proud of",40,0.000114609239796912
"the cost of","the cost of",40,0.000114609239796912
"the first place","the first place",40,0.000114609239796912
"the time of","the time of",40,0.000114609239796912
"the world is","the world is",40,0.000114609239796912
"they are not","they are not",40,0.000114609239796912
"to know what","to know what",40,0.000114609239796912
"to meet you","to meet you",40,0.000114609239796912
"to see it","to see it",40,0.000114609239796912
"up on the","up on the",40,0.000114609239796912
"was a little","was a little",40,0.000114609239796912
"will be at","will be at",40,0.000114609239796912
"a great weekend","a great weekend",39,0.00011174400880199
"all of you","all of you",39,0.00011174400880199
"and have a","and have a",39,0.00011174400880199
"around the world","around the world",39,0.00011174400880199
"as it is","as it is",39,0.00011174400880199
"be one of","be one of",39,0.00011174400880199
"could have been","could have been",39,0.00011174400880199
"first time in","first time in",39,0.00011174400880199
"for a long","for a long",39,0.00011174400880199
